Name,PLAYER_ID,MPG,Tier,Poss_Off,Poss_Def,Off,Def,RAPM,Replace_Off,Replace_Def,VORP_Off,VORP_Def,VORP,Season
Lauri Markkanen,1628374,34.43,30-35,4697,4691,2.478,-1.652,4.13,-1.371,-1.687,3.849,0.035,3.813,2023
Anthony Edwards,1630162,35.97,35-40,6495,6465,3.451,-0.645,4.096,-0.357,-1.132,3.808,0.487,3.321,2023
Kristaps Porzingis,204001,32.61,30-35,4332,4313,2.566,-1.516,4.082,-1.371,-1.687,3.936,0.171,3.765,2023
Ja Morant,1629630,31.94,30-35,4502,4490,1.63,-2.438,4.069,-1.371,-1.687,3.001,-0.751,3.752,2023
Pascal Siakam,1627783,37.35,35-40,5419,5424,3.343,-0.646,3.989,-0.357,-1.132,3.7,0.487,3.214,2023
Jarrett Allen,1628386,32.65,30-35,4711,4715,1.501,-2.475,3.976,-1.371,-1.687,2.871,-0.788,3.659,2023
Fred VanVleet,1627832,36.74,35-40,5171,5159,3.068,-0.879,3.947,-0.357,-1.132,3.425,0.253,3.171,2023
Zion Williamson,1629627,32.97,30-35,1971,1964,0.833,-3.099,3.931,-1.371,-1.687,2.203,-1.411,3.615,2023
Tyrese Haliburton,1630169,33.62,30-35,3897,3897,3.086,-0.837,3.923,-1.371,-1.687,4.457,0.851,3.606,2023
Jalen Brunson,1628973,34.98,30-35,5575,5537,3.977,0.062,3.915,-1.371,-1.687,5.347,1.749,3.599,2023
Luke Kennard,1628379,22.29,20-25,2913,2884,2.342,-1.544,3.885,-1.674,-1.219,4.016,-0.325,4.34,2023
Mike Conley,201144,30.27,30-35,4621,4605,3.163,-0.72,3.883,-1.371,-1.687,4.533,0.967,3.567,2023
Immanuel Quickley,1630193,28.94,25-30,4994,4984,-0.158,-4.027,3.87,-1.653,-1.55,1.495,-2.477,3.972,2023
James Harden,201935,36.81,35-40,4971,4970,3.95,0.139,3.812,-0.357,-1.132,4.307,1.271,3.036,2023
Julius Randle,203944,35.55,35-40,6061,6042,3.938,0.13,3.808,-0.357,-1.132,4.295,1.263,3.032,2023
Tyrese Maxey,1630178,33.6,30-35,4813,4786,2.679,-1.118,3.798,-1.371,-1.687,4.05,0.569,3.481,2023
Jaden McDaniels,1630183,30.59,30-35,4999,4991,1.706,-2.083,3.79,-1.371,-1.687,3.077,-0.396,3.473,2023
Jimmy Butler,202710,33.41,30-35,6103,6107,2.604,-1.121,3.725,-1.371,-1.687,3.975,0.566,3.409,2023
Kevon Looney,1626172,23.87,20-25,4768,4793,2.526,-1.181,3.707,-1.674,-1.219,4.2,0.039,4.162,2023
Nic Claxton,1629651,29.88,25-30,4806,4849,1.542,-2.151,3.692,-1.653,-1.55,3.194,-0.601,3.795,2023
Bam Adebayo,1628389,34.64,30-35,6964,6938,1.474,-2.195,3.669,-1.371,-1.687,2.845,-0.508,3.353,2023
Tobias Harris,202699,32.92,30-35,5527,5511,1.649,-1.972,3.621,-1.371,-1.687,3.02,-0.285,3.304,2023
Scottie Barnes,1630567,34.77,30-35,5467,5450,1.954,-1.665,3.619,-1.371,-1.687,3.325,0.023,3.302,2023
Andrew Wiggins,203952,32.17,30-35,3451,3466,0.125,-3.482,3.607,-1.371,-1.687,1.496,-1.795,3.29,2023
CJ McCollum,203468,35.32,35-40,5451,5437,4.1,0.493,3.607,-0.357,-1.132,4.457,1.625,2.831,2023
Alex Caruso,1627936,23.51,20-25,3303,3313,0.051,-3.492,3.543,-1.674,-1.219,1.725,-2.273,3.998,2023
Herbert Jones,1630529,29.55,25-30,4027,4037,1.085,-2.431,3.516,-1.653,-1.55,2.738,-0.881,3.619,2023
Luguentz Dort,1629652,30.71,30-35,4902,4905,2.035,-1.46,3.495,-1.371,-1.687,3.406,0.228,3.178,2023
Mikal Bridges,1628969,35.7,35-40,6273,6280,3.432,-0.057,3.488,-0.357,-1.132,3.789,1.076,2.713,2023
Luka Doncic,1629029,36.22,35-40,4735,4710,4.052,0.612,3.441,-0.357,-1.132,4.409,1.744,2.665,2023
Larry Nance Jr.,1626204,21.24,20-25,2751,2782,1.076,-2.333,3.41,-1.674,-1.219,2.75,-1.114,3.864,2023
Chris Paul,101108,32.01,30-35,4291,4270,1.587,-1.818,3.404,-1.371,-1.687,2.957,-0.131,3.088,2023
Zach LaVine,203897,35.95,35-40,5737,5753,2.493,-0.889,3.382,-0.357,-1.132,2.85,0.244,2.606,2023
Kentavious Caldwell-Pope,203484,31.33,30-35,6225,6222,2.147,-1.187,3.334,-1.371,-1.687,3.517,0.5,3.018,2023
Shake Milton,1629003,20.62,20-25,3262,3257,2.127,-1.159,3.286,-1.674,-1.219,3.801,0.06,3.741,2023
De'Aaron Fox,1628368,33.36,30-35,5688,5668,3.583,0.394,3.189,-1.371,-1.687,4.953,2.081,2.873,2023
Evan Mobley,1630596,34.37,30-35,5695,5692,0.933,-2.246,3.179,-1.371,-1.687,2.303,-0.559,2.862,2023
Mitchell Robinson,1629011,26.93,25-30,3695,3707,0.757,-2.329,3.086,-1.653,-1.55,2.409,-0.779,3.189,2023
OG Anunoby,1628384,35.61,35-40,4875,4867,1.469,-1.596,3.065,-0.357,-1.132,1.826,-0.464,2.29,2023
Bogdan Bogdanovic,203992,27.94,25-30,3485,3486,2.519,-0.535,3.055,-1.653,-1.55,4.172,1.015,3.157,2023
Buddy Hield,1627741,31.02,30-35,5175,5163,2.358,-0.694,3.052,-1.371,-1.687,3.729,0.993,2.736,2023
Kyle Anderson,203937,28.36,25-30,4397,4390,1.01,-2.038,3.048,-1.653,-1.55,2.663,-0.488,3.15,2023
Kyle Lowry,200768,31.23,30-35,4664,4670,0.966,-2.05,3.016,-1.371,-1.687,2.336,-0.363,2.699,2023
John Konchar,1629723,20.75,20-25,3217,3226,1.075,-1.92,2.995,-1.674,-1.219,2.749,-0.701,3.45,2023
Nicolas Batum,201587,21.92,20-25,3702,3671,1.669,-1.308,2.977,-1.674,-1.219,3.343,-0.089,3.432,2023
Harrison Barnes,203084,32.46,30-35,5940,5924,1.869,-1.106,2.974,-1.371,-1.687,3.239,0.582,2.658,2023
Kevin Huerter,1628989,29.37,25-30,4954,4908,1.94,-1.009,2.949,-1.653,-1.55,3.593,0.541,3.052,2023
Delon Wright,1626153,24.42,20-25,2471,2466,0.913,-2.007,2.92,-1.674,-1.219,2.587,-0.788,3.375,2023
Donovan Mitchell,1628378,35.77,35-40,5185,5150,2.372,-0.533,2.904,-0.357,-1.132,2.729,0.6,2.129,2023
Mike Muscala,203488,15.0,15-20,2038,2016,0.956,-1.905,2.86,-2.137,-1.004,3.092,-0.901,3.993,2023
Al Horford,201143,30.5,30-35,5095,5081,0.602,-2.258,2.86,-1.371,-1.687,1.972,-0.571,2.543,2023
Caleb Martin,1628997,29.26,25-30,5602,5616,1.128,-1.726,2.854,-1.653,-1.55,2.781,-0.175,2.956,2023
Kyle Kuzma,1628398,34.98,30-35,4589,4596,0.898,-1.871,2.769,-1.371,-1.687,2.269,-0.184,2.453,2023
Josh Green,1630182,25.65,25-30,3087,3078,0.807,-1.923,2.729,-1.653,-1.55,2.459,-0.373,2.832,2023
Sam Hauser,1630573,16.12,15-20,2882,2861,1.063,-1.665,2.728,-2.137,-1.004,3.199,-0.662,3.861,2023
Marcus Smart,203935,32.08,30-35,5321,5337,1.021,-1.612,2.633,-1.371,-1.687,2.392,0.075,2.317,2023
Gabe Vincent,1629216,25.86,25-30,4911,4923,0.8,-1.826,2.626,-1.653,-1.55,2.453,-0.276,2.728,2023
Tyler Herro,1629639,34.86,30-35,4825,4799,1.851,-0.764,2.615,-1.371,-1.687,3.221,0.923,2.299,2023
Quentin Grimes,1629656,29.87,25-30,4687,4695,1.311,-1.298,2.608,-1.653,-1.55,2.963,0.252,2.711,2023
Jamal Murray,1627750,32.82,30-35,5918,5905,1.67,-0.936,2.606,-1.371,-1.687,3.04,0.751,2.289,2023
Cole Anthony,1630175,25.86,25-30,3161,3173,1.864,-0.72,2.584,-1.653,-1.55,3.517,0.83,2.687,2023
Trae Young,1629027,34.8,30-35,5945,5916,2.187,-0.389,2.576,-1.371,-1.687,3.557,1.298,2.259,2023
Coby White,1629632,23.38,20-25,3667,3659,2.092,-0.44,2.531,-1.674,-1.219,3.765,0.779,2.986,2023
Jock Landale,1629111,14.18,10-15,2245,2230,0.409,-2.039,2.447,-2.162,-0.923,2.571,-1.115,3.686,2023
Gordon Hayward,202330,31.54,30-35,3298,3306,-0.403,-2.824,2.421,-1.371,-1.687,0.968,-1.137,2.105,2023
Cedi Osman,1626224,20.11,20-25,3259,3247,1.459,-0.962,2.421,-1.674,-1.219,3.133,0.257,2.876,2023
Dwight Powell,203939,19.18,15-20,2877,2881,1.408,-1.008,2.416,-2.137,-1.004,3.545,-0.004,3.549,2023
LaMelo Ball,1630163,35.22,35-40,2715,2733,2.56,0.145,2.415,-0.357,-1.132,2.917,1.278,1.64,2023
Bradley Beal,203078,33.46,30-35,3369,3344,1.602,-0.758,2.361,-1.371,-1.687,2.973,0.929,2.044,2023
Monte Morris,1628420,27.36,25-30,3482,3487,2.326,0.033,2.293,-1.653,-1.55,3.979,1.583,2.396,2023
Alec Burks,202692,22.01,20-25,2322,2307,1.371,-0.913,2.284,-1.674,-1.219,3.045,0.306,2.739,2023
Klay Thompson,202691,33.03,30-35,5812,5803,0.891,-1.386,2.277,-1.371,-1.687,2.261,0.301,1.96,2023
Dillon Brooks,1628415,30.33,30-35,4955,4972,-0.421,-2.693,2.272,-1.371,-1.687,0.949,-1.006,1.955,2023
Terance Mann,1629611,23.11,20-25,4041,4062,2.18,-0.064,2.244,-1.674,-1.219,3.854,1.155,2.699,2023
Grant Williams,1629684,25.88,25-30,4640,4639,1.007,-1.2,2.207,-1.653,-1.55,2.659,0.35,2.309,2023
Walker Kessler,1631117,23.02,20-25,3529,3547,1.098,-1.091,2.19,-1.674,-1.219,2.772,0.128,2.645,2023
Domantas Sabonis,1627734,34.63,30-35,6177,6156,2.14,-0.046,2.186,-1.371,-1.687,3.51,1.641,1.869,2023
Cameron Johnson,1629661,28.57,25-30,2697,2717,-0.812,-2.912,2.1,-1.653,-1.55,0.841,-1.362,2.203,2023
Clint Capela,203991,26.62,25-30,3979,3973,1.132,-0.961,2.093,-1.653,-1.55,2.784,0.589,2.196,2023
Kenrich Williams,1629026,22.75,20-25,2478,2484,0.357,-1.723,2.08,-1.674,-1.219,2.031,-0.504,2.535,2023
Brandon Ingram,1627742,34.18,30-35,3188,3186,0.538,-1.514,2.052,-1.371,-1.687,1.908,0.173,1.735,2023
Onyeka Okongwu,1630168,23.11,20-25,4153,4170,1.226,-0.809,2.035,-1.674,-1.219,2.9,0.41,2.49,2023
Bruce Brown,1628971,28.49,25-30,5668,5664,1.003,-0.918,1.921,-1.653,-1.55,2.655,0.632,2.023,2023
Dorian Finney-Smith,1627827,30.44,30-35,4133,4149,-0.263,-2.109,1.846,-1.371,-1.687,1.108,-0.422,1.53,2023
Bojan Bogdanovic,202711,32.08,30-35,3841,3833,1.824,-0.016,1.84,-1.371,-1.687,3.195,1.671,1.524,2023
Malcolm Brogdon,1627763,26.03,25-30,4456,4442,-0.015,-1.837,1.822,-1.653,-1.55,1.637,-0.287,1.924,2023
De'Anthony Melton,1629001,27.92,25-30,4766,4796,0.419,-1.398,1.816,-1.653,-1.55,2.071,0.152,1.919,2023
Jose Alvarado,1630631,21.48,20-25,2711,2728,-0.48,-2.291,1.81,-1.674,-1.219,1.194,-1.071,2.265,2023
Jordan Clarkson,203903,32.6,30-35,4080,4076,1.793,0.005,1.788,-1.371,-1.687,3.164,1.692,1.471,2023
Kelly Olynyk,203482,28.55,25-30,4010,3997,1.384,-0.389,1.773,-1.653,-1.55,3.037,1.161,1.876,2023
Ben Simmons,1627732,26.31,25-30,2259,2268,-0.214,-1.981,1.767,-1.653,-1.55,1.439,-0.431,1.87,2023
Myles Turner,1626167,29.44,25-30,3776,3774,0.328,-1.438,1.766,-1.653,-1.55,1.981,0.112,1.869,2023
Royce O'Neale,1626220,31.7,30-35,5082,5083,0.135,-1.619,1.755,-1.371,-1.687,1.506,0.068,1.438,2023
Isaiah Joe,1630198,19.11,15-20,3022,2976,2.008,0.263,1.745,-2.137,-1.004,4.145,1.267,2.878,2023
Donte DiVincenzo,1628978,26.31,25-30,4516,4501,-0.046,-1.789,1.743,-1.653,-1.55,1.607,-0.239,1.845,2023
Ish Wainright,1630688,15.25,15-20,1915,1924,0.024,-1.717,1.741,-2.137,-1.004,2.161,-0.713,2.874,2023
Wendell Carter Jr.,1628976,29.64,25-30,3450,3437,-0.956,-2.689,1.733,-1.653,-1.55,0.696,-1.139,1.836,2023
D'Angelo Russell,1626156,32.45,30-35,5837,5808,1.293,-0.423,1.716,-1.371,-1.687,2.664,1.265,1.399,2023
De'Andre Hunter,1629631,31.73,30-35,4977,4984,0.868,-0.735,1.603,-1.371,-1.687,2.239,0.952,1.287,2023
Jaylen Brown,1627759,35.89,35-40,6388,6360,0.872,-0.727,1.599,-0.357,-1.132,1.229,0.405,0.823,2023
Jerami Grant,203924,35.64,35-40,4564,4562,2.046,0.492,1.554,-0.357,-1.132,2.403,1.625,0.778,2023
Grayson Allen,1628960,27.39,25-30,4421,4406,0.263,-1.251,1.513,-1.653,-1.55,1.915,0.3,1.616,2023
Deni Avdija,1630166,26.58,25-30,4135,4153,0.376,-1.11,1.486,-1.653,-1.55,2.028,0.44,1.589,2023
Robert Williams III,1629057,23.53,20-25,2507,2487,-0.614,-2.078,1.465,-1.674,-1.219,1.06,-0.859,1.92,2023
Ochai Agbaji,1630534,20.5,20-25,2546,2556,1.022,-0.424,1.445,-1.674,-1.219,2.696,0.796,1.9,2023
Naji Marshall,1630230,23.27,20-25,3667,3675,0.468,-0.949,1.417,-1.674,-1.219,2.142,0.27,1.872,2023
Dejounte Murray,1627749,36.4,35-40,6069,6060,1.707,0.314,1.393,-0.357,-1.132,2.064,1.446,0.617,2023
Isaac Okoro,1630171,21.74,20-25,3442,3471,0.104,-1.276,1.38,-1.674,-1.219,1.778,-0.057,1.835,2023
Khris Middleton,203114,24.27,20-25,2081,2068,-0.248,-1.597,1.348,-1.674,-1.219,1.426,-0.378,1.803,2023
Dean Wade,1629731,20.26,20-25,1788,1804,-1.976,-3.313,1.337,-1.674,-1.219,-0.303,-2.094,1.792,2023
Terry Rozier,1626179,35.25,35-40,4622,4621,1.833,0.499,1.334,-0.357,-1.132,2.19,1.631,0.559,2023
Isaiah Hartenstein,1628392,19.86,15-20,3707,3699,0.581,-0.722,1.303,-2.137,-1.004,2.717,0.281,2.436,2023
Joe Ingles,204060,22.68,20-25,2395,2387,1.073,-0.214,1.287,-1.674,-1.219,2.747,1.005,1.742,2023
Spencer Dinwiddie,203915,34.5,30-35,5650,5673,0.626,-0.635,1.261,-1.371,-1.687,1.996,1.052,0.944,2023
T.J. Warren,203933,16.35,15-20,1595,1597,-0.929,-2.161,1.232,-2.137,-1.004,1.207,-1.158,2.365,2023
Damion Lee,1627814,20.36,20-25,3260,3259,-0.222,-1.44,1.218,-1.674,-1.219,1.452,-0.221,1.673,2023
Tre Jones,1630200,29.17,25-30,4148,4150,1.8,0.602,1.198,-1.653,-1.55,3.453,2.152,1.301,2023
Trey Lyles,1626168,16.85,15-20,2835,2823,1.062,-0.129,1.191,-2.137,-1.004,3.199,0.875,2.324,2023
Saddiq Bey,1630180,27.65,25-30,4756,4775,2.432,1.273,1.158,-1.653,-1.55,4.084,2.823,1.261,2023
RaiQuan Gray,1630564,35.08,35-40,74,74,-0.675,-1.778,1.103,-0.357,-1.132,-0.318,-0.645,0.327,2023
Jevon Carter,1628975,22.37,20-25,3844,3879,-0.913,-2.012,1.098,-1.674,-1.219,0.76,-0.792,1.553,2023
Ivica Zubac,1627826,28.54,25-30,4655,4661,0.106,-0.961,1.067,-1.653,-1.55,1.758,0.589,1.169,2023
Tyus Jones,1626145,24.24,20-25,4296,4301,1.129,0.095,1.034,-1.674,-1.219,2.803,1.314,1.489,2023
Jordan McLaughlin,1629162,15.78,15-20,1531,1541,-1.61,-2.642,1.031,-2.137,-1.004,0.526,-1.638,2.164,2023
Derrick Jones Jr.,1627884,13.96,10-15,1845,1857,-0.89,-1.911,1.02,-2.162,-0.923,1.271,-0.988,2.259,2023
Keegan Murray,1631099,29.77,25-30,5366,5348,1.466,0.449,1.017,-1.653,-1.55,3.118,1.999,1.119,2023
Jalen McDaniels,1629667,23.91,20-25,4144,4168,0.693,-0.31,1.003,-1.674,-1.219,2.367,0.909,1.458,2023
Paolo Banchero,1631094,33.75,30-35,4987,4981,1.361,0.364,0.997,-1.371,-1.687,2.731,2.051,0.68,2023
Caris LeVert,1627747,30.23,30-35,4743,4757,-0.965,-1.943,0.978,-1.371,-1.687,0.406,-0.256,0.662,2023
Dennis Smith Jr.,1628372,25.74,25-30,2890,2889,-2.991,-3.936,0.946,-1.653,-1.55,-1.338,-2.386,1.048,2023
Anfernee Simons,1629014,35.01,35-40,4399,4408,0.636,-0.308,0.944,-0.357,-1.132,0.993,0.824,0.169,2023
Kevin Porter Jr.,1629645,34.3,30-35,4147,4138,0.482,-0.446,0.928,-1.371,-1.687,1.853,1.241,0.611,2023
Chimezie Metu,1629002,10.44,10-15,1471,1475,-0.726,-1.644,0.918,-2.162,-0.923,1.436,-0.721,2.157,2023
P.J. Tucker,200782,25.6,25-30,4313,4312,0.613,-0.299,0.912,-1.653,-1.55,2.266,1.251,1.014,2023
Alperen Sengun,1630578,28.94,25-30,4496,4451,1.25,0.343,0.907,-1.653,-1.55,2.902,1.893,1.009,2023
Tari Eason,1631106,21.55,20-25,3671,3663,0.31,-0.579,0.889,-1.674,-1.219,1.984,0.64,1.344,2023
Christian Koloko,1631132,13.82,10-15,1636,1632,-1.905,-2.763,0.858,-2.162,-0.923,0.257,-1.84,2.097,2023
Russell Westbrook,201566,29.12,25-30,4835,4839,1.359,0.515,0.845,-1.653,-1.55,3.012,2.065,0.947,2023
Kris Dunn,1627739,25.8,25-30,1218,1219,-0.384,-1.225,0.841,-1.653,-1.55,1.269,0.325,0.944,2023
Talen Horton-Tucker,1629659,20.2,20-25,2771,2768,-0.516,-1.317,0.801,-1.674,-1.219,1.158,-0.098,1.256,2023
Mo Bamba,1628964,15.68,15-20,1577,1579,-0.621,-1.395,0.774,-2.137,-1.004,1.516,-0.391,1.907,2023
Jakob Poeltl,1627751,26.47,25-30,4000,4000,-0.351,-1.124,0.773,-1.653,-1.55,1.302,0.426,0.876,2023
AJ Griffin,1631100,19.46,15-20,2921,2927,0.072,-0.69,0.762,-2.137,-1.004,2.209,0.313,1.895,2023
Santi Aldama,1630583,21.84,20-25,3735,3734,0.616,-0.14,0.756,-1.674,-1.219,2.29,1.079,1.211,2023
Justise Winslow,1626159,26.75,25-30,1553,1564,-2.134,-2.883,0.749,-1.653,-1.55,-0.482,-1.333,0.852,2023
Taurean Prince,1627752,22.08,20-25,2855,2856,0.098,-0.591,0.689,-1.674,-1.219,1.772,0.628,1.143,2023
Jusuf Nurkic,203994,26.76,25-30,2842,2835,-1.596,-2.265,0.67,-1.653,-1.55,0.057,-0.715,0.772,2023
Jeremy Sochan,1631110,26.03,25-30,3044,3048,0.219,-0.43,0.649,-1.653,-1.55,1.872,1.12,0.752,2023
Trey Murphy III,1630530,30.99,30-35,5111,5098,0.502,-0.132,0.634,-1.371,-1.687,1.872,1.555,0.317,2023
Cade Cunningham,1630595,33.35,30-35,843,844,-1.817,-2.441,0.624,-1.371,-1.687,-0.446,-0.754,0.307,2023
Cameron Payne,1626166,20.17,20-25,2296,2283,-0.264,-0.886,0.622,-1.674,-1.219,1.41,0.333,1.077,2023
Jalen Williams,1631114,30.34,30-35,4946,4961,-0.273,-0.891,0.618,-1.371,-1.687,1.098,0.796,0.302,2023
Malik Monk,1628370,22.33,20-25,4061,4033,-0.557,-1.167,0.611,-1.674,-1.219,1.117,0.052,1.065,2023
Pat Connaughton,1626192,23.65,20-25,3219,3236,-0.11,-0.699,0.589,-1.674,-1.219,1.564,0.52,1.043,2023
John Collins,1628381,30.0,25-30,4820,4829,-0.662,-1.235,0.572,-1.653,-1.55,0.99,0.315,0.675,2023
Shaquille Harrison,1627885,23.98,20-25,311,312,-1.641,-2.21,0.569,-1.674,-1.219,0.033,-0.991,1.024,2023
Karl-Anthony Towns,1626157,33.0,30-35,2514,2480,-1.93,-2.475,0.545,-1.371,-1.687,-0.56,-0.788,0.228,2023
Rudy Gay,200752,14.56,10-15,1720,1714,-1.175,-1.686,0.511,-2.162,-0.923,0.987,-0.763,1.75,2023
Blake Griffin,201933,13.88,10-15,1180,1180,-1.761,-2.249,0.488,-2.162,-0.923,0.401,-1.326,1.727,2023
Josh Okogie,1629006,18.76,15-20,3129,3165,-1.076,-1.516,0.44,-2.137,-1.004,1.06,-0.512,1.573,2023
Jalen Green,1630224,34.24,30-35,5382,5380,0.853,0.421,0.432,-1.371,-1.687,2.223,2.108,0.116,2023
Miles McBride,1630540,11.88,10-15,1544,1580,-1.354,-1.785,0.431,-2.162,-0.923,0.808,-0.862,1.67,2023
Duncan Robinson,1629130,16.44,15-20,2202,2214,0.177,-0.237,0.414,-2.137,-1.004,2.313,0.767,1.547,2023
Luka Samanic,1629677,22.97,20-25,348,350,-2.054,-2.466,0.412,-1.674,-1.219,-0.38,-1.247,0.867,2023
Oshae Brissett,1629052,16.66,15-20,2252,2243,-0.007,-0.412,0.405,-2.137,-1.004,2.13,0.592,1.538,2023
Davion Mitchell,1630558,18.09,15-20,3246,3307,-0.54,-0.92,0.38,-2.137,-1.004,1.596,0.084,1.513,2023
Frank Ntilikina,1628373,12.93,10-15,1232,1252,-1.123,-1.454,0.331,-2.162,-0.923,1.039,-0.53,1.569,2023
Aaron Holiday,1628988,13.42,10-15,1780,1783,-0.902,-1.213,0.31,-2.162,-0.923,1.26,-0.289,1.549,2023
Matisse Thybulle,1629680,16.91,15-20,2479,2490,-2.244,-2.548,0.304,-2.137,-1.004,-0.107,-1.544,1.437,2023
Svi Mykhailiuk,1629004,14.62,10-15,973,969,-1.148,-1.441,0.293,-2.162,-0.923,1.014,-0.518,1.531,2023
Louis King,1629663,28.8,25-30,62,63,-2.608,-2.894,0.286,-1.653,-1.55,-0.955,-1.344,0.389,2023
Bobby Portis,1626171,25.98,25-30,3991,3975,0.697,0.416,0.281,-1.653,-1.55,2.35,1.966,0.383,2023
Precious Achiuwa,1630173,20.74,20-25,2307,2313,0.206,-0.049,0.256,-1.674,-1.219,1.88,1.17,0.71,2023
Mason Plumlee,203486,25.99,25-30,4451,4447,0.764,0.517,0.246,-1.653,-1.55,2.416,2.067,0.349,2023
Gary Harris,203914,24.67,20-25,2427,2433,0.287,0.08,0.206,-1.674,-1.219,1.961,1.3,0.661,2023
Nikola Vucevic,202696,33.49,30-35,5679,5668,-0.284,-0.475,0.191,-1.371,-1.687,1.086,1.212,-0.126,2023
Daniel Gafford,1629655,20.57,20-25,3281,3294,0.116,-0.064,0.18,-1.674,-1.219,1.79,1.155,0.635,2023
T.J. McConnell,204456,20.35,20-25,3232,3221,-0.18,-0.342,0.162,-1.674,-1.219,1.494,0.877,0.617,2023
Kessler Edwards,1630556,10.72,10-15,795,814,-0.636,-0.782,0.146,-2.162,-0.923,1.526,0.141,1.385,2023
Eric Gordon,201569,28.49,25-30,4412,4396,-0.301,-0.44,0.139,-1.653,-1.55,1.352,1.11,0.241,2023
Reggie Bullock Jr.,203493,30.31,30-35,4659,4652,0.362,0.225,0.137,-1.371,-1.687,1.733,1.912,-0.18,2023
Rudy Gobert,203497,30.69,30-35,4815,4831,-2.226,-2.363,0.136,-1.371,-1.687,-0.856,-0.675,-0.181,2023
